Well,Depth,GR,RT,NPHI,RHOB,RD,DT,VSH,KLOGH,PHIF,SW,Equinor facies,Lithology,Lithology_0,Lithology_1,Lithology_2,Lithology_3,Lithology_4,GR_Slope,GR_Serration,RelPos,OppositionIndex,NTG_Slope,AI_Slope,BaseSharpness,PHIF_Confidence,SW_Confidence,PHIF_Std,SW_Std,PHIF_Lower_95CI,PHIF_Upper_95CI,SW_Lower_95CI,SW_Upper_95CI
15_9-F-14,3292.60204900,-0.03745094,0.83264824,0.66962837,-1.18845041,0.84184701,1.93207922,0.33460808,-0.32193685,1.19048653,-1.12282194,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.73889288,-0.60593394,-0.57771361,-0.00413406,0.12932035,-0.52189333,98.85721481,99.39356136,0.02530043,0.00820653,1.14089768,1.24007537,-1.13890673,-1.10673715
15_9-F-14,3292.75444900,-0.06611486,0.84010350,0.82044881,-1.13854687,0.84145989,1.98332214,0.30378116,-0.31805324,1.16546630,-1.12675027,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.72789286,-0.51184408,-0.75238758,-0.00413406,-0.00267842,-0.52189333,99.07275538,99.28876529,0.02217986,0.00942904,1.12199378,1.20893882,-1.14523119,-1.10826935
15_9-F-14,3292.90684900,-0.11831827,0.83957386,0.54274769,-1.13452273,0.84289203,1.96975423,0.24739020,-0.31504029,1.07786111,-1.12553043,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68860802,-0.18307363,-0.62133278,-0.00413406,-0.27939605,-0.52189333,91.64796905,99.27956954,0.10947395,0.00952360,0.86329218,1.29243005,-1.14419667,-1.10686418
15_9-F-14,3293.05924900,-0.15701264,0.83030778,0.74384175,-1.16752374,0.83484544,1.91466256,0.20603705,-0.30450488,1.18054077,-1.12192389,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67872489,0.30896035,0.01679706,-0.00413406,-0.52165203,-0.52189333,98.65774876,99.33318700,0.02752603,0.00888448,1.12658975,1.23449178,-1.13933746,-1.10451031
15_9-F-14,3293.21164900,-0.16696388,0.83038852,1.11011963,-1.19167049,0.84067725,1.83145512,0.19551081,-0.29443014,1.28974127,-1.12198933,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68583313,0.93567506,0.17103677,-0.00413406,-0.79221881,-0.52189333,96.62851429,99.31322879,0.05778209,0.00911147,1.17648836,1.40299417,-1.13984782,-1.10413084
15_9-F-14,3293.36404900,-0.11495456,0.83364568,0.63371885,-1.21340122,0.81935765,1.70918783,0.25114976,-0.31114349,1.17264916,-1.12275562,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69820353,1.39416889,-0.17669261,-0.00413406,-0.84966949,-0.52189333,93.89597646,99.29002437,0.08818243,0.00938131,0.99981159,1.34548673,-1.14114298,-1.10436826
15_9-F-14,3293.51644900,-0.03610898,0.83429970,1.08139218,-1.19006045,0.83371759,1.63208455,0.33611186,-0.31662969,1.27956952,-1.12244889,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.71318806,1.38393475,-0.23522379,-0.00413406,-0.82373887,-0.52189333,97.74179847,99.31775965,0.04210270,0.00906376,1.19704823,1.36209080,-1.14021386,-1.10468391
15_9-F-14,3293.66884900,-0.02578113,0.83579233,0.78214529,-1.18845041,0.82805677,1.46897890,0.34738987,-0.32193318,1.20001696,-1.12281427,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.71305668,0.76416685,-0.29133966,-0.00413406,-0.93503891,-0.52189333,99.46293293,99.34485422,0.01804144,0.00875908,1.16465574,1.23537818,-1.13998206,-1.10564648
15_9-F-14,3293.82124900,-0.00111855,0.82830943,0.62414278,-1.20213286,0.82604046,1.44610890,0.37370568,-0.32616218,1.16491485,-1.12233909,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.71277849,0.14347963,-0.93915917,-0.00413406,-1.12028930,-0.52189333,94.70785551,99.32727241,0.07686632,0.00895489,1.01425687,1.31557284,-1.13989069,-1.10478750
15_9-F-14,3293.97364900,-0.12337600,0.82920678,0.64568855,-1.26089066,0.81205496,1.39892233,0.24212709,-0.30766951,1.21594561,-1.12896650,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.71174331,-0.14135622,-0.78346013,-0.00413406,-1.35069670,-0.52189333,98.62110257,99.28205937,0.02881380,0.00952422,1.15947056,1.27242065,-1.14763397,-1.11029904
15_9-F-14,3294.12604900,-0.15265323,0.82405360,0.77975127,-1.30515810,0.81840148,1.15947361,0.21054838,-0.29807523,1.25377759,-1.12993443,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.71379909,-0.15685284,-1.06286906,-0.00413406,-1.35327527,-0.67822216,98.96782110,99.28527762,0.02521484,0.00949557,1.20435650,1.30319868,-1.14854575,-1.11132310
15_9-F-14,3294.27844900,-0.25762472,0.82212683,1.40697250,-1.28101135,0.82633524,0.91116320,0.09776671,-0.25808292,1.35194035,-1.12847391,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.70974140,-0.38861784,-0.95752755,-0.00413406,-1.10098701,-0.67822216,97.37103439,99.27035786,0.04979993,0.00965374,1.25433249,1.44954820,-1.14739524,-1.10955259
15_9-F-14,3294.43084900,-0.17498440,0.82074910,0.65526462,-1.28423143,0.82681466,0.71894968,0.18648814,-0.29729787,1.22045485,-1.12785580,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.70143325,-0.58712668,-0.79071635,-0.00413406,-0.63317431,-0.67822216,98.79834127,99.27742197,0.02667987,0.00956779,1.16816230,1.27274739,-1.14660867,-1.10910293
15_9-F-14,3294.58324900,-0.06944198,0.82462280,0.87311606,-1.25767058,0.82971022,0.69278261,0.30002159,-0.31247935,1.24342250,-1.12709355,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68949192,-1.05088881,-0.98995617,-0.00413406,0.02657142,-0.67822216,98.71673986,99.29818597,0.02823202,0.00932446,1.18808774,1.29875725,-1.14536949,-1.10881760
15_9-F-14,3294.73564900,0.04948210,0.82005328,0.76538754,-1.25203640,0.82477347,0.86260395,0.42859263,-0.32848252,1.22708760,-1.12649509,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.70082955,-1.39408410,-0.96019591,-0.00413406,0.64128695,-0.67822216,98.59741299,99.28378287,0.02937957,0.00948371,1.16950365,1.28467155,-1.14508317,-1.10790701
15_9-F-14,3294.88804900,0.09657938,0.81555124,0.75581147,-1.22225547,0.82128973,0.91090606,0.47896846,-0.33361161,1.20378962,-1.12473488,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.70433542,-1.45798073,-0.18139265,-0.00413406,1.00241223,-0.67822216,99.28374936,99.27987267,0.02030286,0.00951341,1.16399601,1.24358322,-1.14338117,-1.10608859
15_9-F-14,3295.04044900,0.01060568,0.80770744,0.54274769,-1.17879209,0.82482782,1.02965561,0.38648747,-0.32883694,1.11393481,-1.11897786,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.70190848,1.39416889,-0.41709985,-0.00413406,0.92228936,-0.67822216,91.60605933,99.34114264,0.11369904,0.00877114,0.89108469,1.33678494,-1.13616928,-1.10178643
15_9-F-14,3295.19284900,-0.06381356,0.81930088,0.50444417,-1.14015691,0.82788995,1.20581394,0.30603671,-0.32236259,1.08305678,-1.12093109,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68390453,1.06779243,-0.24103544,-0.00413406,0.57103156,-0.70506927,91.65575113,99.33141173,0.10990038,0.00889674,0.86765204,1.29846152,-1.13836870,-1.10349349
15_9-F-14,3295.34524900,-0.12898612,0.79990216,0.94972348,-1.12566847,0.82200731,1.27319901,0.23611219,-0.30746909,1.18931119,-1.11524142,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67977106,0.53104161,-0.36961156,-0.00413406,0.33898795,-0.70506927,98.62304933,99.35667630,0.02815863,0.00856673,1.13412029,1.24450210,-1.13203221,-1.09845063
15_9-F-14,3295.49764900,-0.08275693,0.81004953,0.70793189,-1.13291270,0.83378996,1.19855871,0.28573602,-0.31761479,1.14233950,-1.12070030,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68207447,-0.36552764,-1.26717192,-0.00413406,0.16035991,-0.70506927,99.31805206,99.40436349,0.01886535,0.00806877,1.10536341,1.17931559,-1.13651509,-1.10488552
15_9-F-14,3295.65004900,-0.01716561,0.79447280,0.38713957,-1.18442627,0.82090734,1.13502239,0.35641255,-0.32752002,1.04892263,-1.11480982,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69446466,-0.93685119,-1.13961094,-0.00413406,0.21377283,0.38151633,89.96527320,99.30527975,0.12814069,0.00914282,0.79776688,1.30007838,-1.13272975,-1.09688989
15_9-F-14,3295.80244900,0.02287050,0.80537893,0.70553787,-1.18362029,0.82609938,1.19983321,0.39926948,-0.32825145,1.19281708,-1.11743638,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.74632482,-1.45798073,-0.72643520,-0.00413406,0.59910122,0.38151633,99.14186361,99.23676651,0.02185327,0.00993948,1.14998467,1.23564950,-1.13691777,-1.09795499
15_9-F-14,3295.95484900,0.07557790,0.80516913,0.20040927,-1.14015691,0.84961859,1.26784291,0.45641222,-0.33813311,1.00265569,-1.11223256,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.74424981,-1.42296283,0.22562988,-0.00413406,1.11566536,0.38151633,90.47987419,99.11108726,0.11609096,0.01131120,0.77511741,1.23019398,-1.13440252,-1.09006260
15_9-F-14,3296.10724900,-0.04384414,0.78785511,0.30574415,-1.04920409,0.82557797,1.40619065,0.32784118,-0.32926220,0.96997858,-1.10902984,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69708882,-1.26035299,-0.22777747,-0.00413406,1.40974608,0.38151633,89.50766056,99.13572112,0.12406001,0.01100121,0.72682096,1.21313619,-1.13059222,-1.08746747
15_9-F-14,3296.25964900,-0.06946027,0.80932309,0.05437685,-0.90673960,0.84905040,1.56343713,0.30002159,-0.33277221,0.82542431,-1.10643630,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67591005,-0.98439932,-0.35444935,-0.00413406,1.15067762,0.38151633,89.78745528,99.48834755,0.10267117,0.00702858,0.62418883,1.02665980,-1.12021231,-1.09266029
15_9-F-14,3296.41204900,-0.10661836,0.80825245,0.14534797,-0.83269123,0.85661332,1.72553758,0.26017222,-0.33032424,0.79986394,-1.10204840,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69533651,-0.82477574,-0.76519329,-0.00413406,0.75934479,0.38151633,90.94463771,99.48997136,0.08805131,0.00698266,0.62728337,0.97244451,-1.11573442,-1.08836238
15_9-F-14,3296.56444900,0.08659780,0.81806426,-0.25444575,-0.78922592,0.85298916,1.77151042,0.46844223,-0.34674974,0.67097366,-1.09769469,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69974114,-0.71934945,-1.29482143,-0.00413406,0.58646666,0.38151633,79.03643610,99.57490588,0.18605218,0.00601609,0.30631139,1.03563594,-1.10948622,-1.08590316
15_9-F-14,3296.71684900,0.03314345,0.82440125,-0.31429506,-0.77634945,0.86338188,1.55234530,0.41054772,-0.34462920,0.64983466,-1.09883868,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69908155,-0.66694709,-0.44293133,-0.00413406,0.55105719,0.38151633,78.95975823,99.59228934,0.18099642,0.00583017,0.29508167,1.00458765,-1.11026581,-1.08741155
15_9-F-14,3296.86924900,0.01650138,0.81992233,-0.37653838,-0.71115342,0.86483943,1.50637246,0.39250259,-0.34498606,0.61158184,-1.09637354,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69901481,-0.58941957,0.10122715,-0.00413406,0.54086550,0.38151633,78.23334625,99.55397165,0.17760016,0.00623986,0.26348552,0.95967815,-1.10860366,-1.08414342
15_9-F-14,3297.02164900,-0.04488849,0.81995840,0.12380220,-0.55098042,0.88362360,1.71344054,0.32633740,-0.34100572,0.60121195,-1.08724122,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67970896,-0.33245025,0.22889496,-0.00413406,0.19638547,0.38151633,76.09584963,99.44937466,0.19637403,0.00733395,0.21631885,0.98610504,-1.10161575,-1.07286669
15_9-F-14,3297.17404900,-0.08132417,0.82751099,-0.72366485,-0.46083357,0.88030699,1.81801065,0.28723980,-0.34521298,0.40321718,-1.08325590,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67187851,-0.05734027,0.18189335,-0.00413406,0.06047491,0.38151633,69.20024388,99.39706529,0.18498844,0.00787901,0.04063983,0.76579453,-1.09869876,-1.06781304
15_9-F-14,3297.32644900,-0.18084350,0.82902957,-0.46272148,-0.35700236,0.89325563,1.71306090,0.18047324,-0.33947299,0.33546614,-1.07881070,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.67300052,0.23055061,0.15636118,-0.00413406,-0.20261638,-0.55663470,59.98296955,99.22068019,0.22907577,0.00977176,-0.11352237,0.78445466,-1.09796335,-1.05965804
15_9-F-14,3297.47884900,-0.24529946,0.82995952,-0.24008202,-0.39885762,0.90430073,1.27838305,0.11054872,-0.33180055,0.45817563,-1.08002993,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69952845,0.38474188,0.34660643,-0.00413406,-0.40955693,-0.55663470,87.76485323,99.23432102,0.06885989,0.00963352,0.32321025,0.59314100,-1.09891163,-1.06114824
15_9-F-14,3297.63124900,-0.21851762,0.83061671,-0.37653838,-0.37471087,0.88238699,1.33343826,0.13987186,-0.33576659,0.41905921,-1.07942224,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69328641,0.47911820,-0.46393434,-0.00413406,-0.26337636,-0.41724339,85.68659430,99.21902339,0.07466937,0.00979543,0.27270724,0.56541118,-1.09862127,-1.06022320
15_9-F-14,3297.78364900,-0.10162155,0.82355002,-0.38850846,-0.33446564,0.88608506,1.39205889,0.26543534,-0.34409524,0.38202110,-1.07401869,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.69026953,0.66996835,-0.13265650,-0.00413406,0.26633443,-0.41724339,81.14053923,99.20883121,0.09327983,0.00985735,0.19919264,0.56484956,-1.09333909,-1.05469829
15_9-F-14,3297.93604900,-0.09201008,0.82670900,-0.19459646,-0.21856201,0.88746744,1.42312855,0.27596157,-0.34512920,0.35233167,-1.06193505,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.68476484,0.92446717,0.38626510,-0.00413406,0.89927480,-0.41724339,86.44282940,98.64666415,0.05914908,0.01583252,0.23639947,0.46826387,-1.09296678,-1.03090331
15_9-F-14,3298.08844900,-0.03880472,0.82744147,-0.37893240,-0.11231669,0.89099905,1.39779463,0.33310430,-0.34948435,0.23786275,-1.05472465,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.72963185,1.28855679,0.95365630,-0.00413406,1.11517466,-0.41724339,68.95860897,98.60224803,0.11034260,0.01620553,0.02159125,0.45413425,-1.08648750,-1.02296181
15_9-F-14,3298.24084900,-0.12950818,0.82151114,-0.60635991,0.03014780,0.89538423,1.48443378,0.23536019,-0.34833669,-0.06963051,-1.04975221,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.76123687,1.36279386,1.40649496,-0.00413406,1.26552892,-0.41724339,21.47914893,98.75746754,0.25737846,0.01445968,-0.57409230,0.43483128,-1.07809318,-1.02141125
15_9-F-14,3298.39324900,-0.21088575,0.81469716,-0.90560679,0.15007557,0.89047461,1.55789776,0.14814254,-0.34756435,-0.10279270,-1.03746368,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.79170363,1.39416889,1.20728756,-0.00413406,1.43895401,-0.41724339,32.03034271,98.57546223,0.22104776,0.01622557,-0.53604631,0.33046092,-1.06926580,-1.00566156
15_9-F-14,3298.54564900,-0.18477188,0.81071903,-1.21203572,0.46800554,0.91153421,1.57995893,0.17596190,-0.35252355,-0.20440411,-1.01340624,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.79800518,1.38780371,1.21833957,-0.00413406,1.21093414,-0.41724339,39.10008919,96.86336344,0.32318754,0.03397746,-0.83785169,0.42904346,-1.08000207,-0.94681041
15_9-F-14,3298.69804900,-0.18733398,0.80621962,-1.39158364,0.70142285,0.89167657,1.55441649,0.17295434,-0.35447812,-0.34179156,-0.97439649,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.78147912,1.37921745,0.54169926,-0.00413406,0.75072549,-0.41724339,45.89123535,95.28313978,0.40992713,0.04931118,-1.14524874,0.46166562,-1.07104640,-0.87774659
15_9-F-14,3298.85044900,-0.13195516,0.80919579,-1.33891637,1.07408456,0.89959289,1.53276020,0.23310464,-0.35716168,-1.30727182,-0.94348931,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.74567821,1.35069646,-0.67755985,-0.00413406,0.37205048,-0.41724339,64.60859104,93.19760433,0.73523151,0.06984697,-2.74832559,0.13378195,-1.08038938,-0.80658925
15_9-F-14,3299.00284900,-0.20733999,0.79888525,-1.36046214,0.75937466,0.90474207,1.52089600,0.15190188,-0.35430066,-0.98817624,-0.96936949,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.73346004,1.32589378,-0.16942835,-0.00413406,0.35368277,-0.41724339,55.07172778,95.34108948,0.82302111,0.04843999,-2.60129761,0.62494514,-1.06431186,-0.87442712
15_9-F-14,3299.15524900,-0.18451086,0.80687079,-1.10191280,0.73844607,0.89906147,1.47726365,0.17596190,-0.35407863,-0.40559007,-0.96452987,,2.00000000,-0.24714276,-0.02988739,5.66369939,-3.07964455,-0.08208864,-0.00953609,-0.72746393,1.32276555,0.01292219,-0.00413406,0.66897609,-0.41724339,50.91861363,88.97370416,0.39841009,0.12039477,-1.18647385,0.37529372,-1.20050362,-0.72855612
15_9-F-14,3299.30764900,-0.19598611,0.80239918,-1.19767164,0.71349527,0.92706479,1.54607003,0.16393189,-0.35388713,-0.35080625,-0.96578680,,2.00000000,-0.24714276,-0.02988739,5.66369939,-3.07964455,-0.08208864,-0.00953609,-0.69808663,1.31931000,-0.77147735,-0.00413406,0.72535258,-0.43663491,48.23559631,88.96783304,0.38325807,0.12062308,-1.10199207,0.40037957,-1.20220803,-0.72936557
15_9-F-14,3299.46004900,-0.16574351,0.79009707,-1.23597516,1.06442624,0.91192039,1.65777287,0.19626259,-0.35643598,-0.80087669,-0.93713171,,2.00000000,-0.24714276,-0.02988739,5.66369939,-3.07964455,-0.08208864,-0.00953609,-0.65489486,1.29164172,-0.91671863,-0.00413406,0.99001814,-0.43663491,64.00530849,88.02228610,0.46221653,0.12832419,-1.70682109,0.10506771,-1.18864713,-0.68561629
15_9-F-14,3299.61244900,-0.09218009,0.79381897,-1.25273327,1.24149986,0.91095303,1.81101257,0.27596157,-0.35812822,-0.81115738,-0.92156035,,2.00000000,-0.24714276,-0.02988739,5.66369939,-3.07964455,-0.08208864,-0.00953609,-0.57755907,1.24326417,-1.41758276,-0.00413406,0.88081119,-0.43870346,70.59836279,87.45864699,0.34871708,0.13291790,-1.49464286,-0.12767190,-1.18207944,-0.66104127
15_9-F-14,3299.76484900,-0.09024334,0.77401007,-1.45143313,1.29381750,0.90569808,1.60481410,0.27746535,-0.35852502,-1.09661533,-0.89009967,,2.00000000,-0.24714276,-0.02988739,5.66369939,-3.07964455,-0.08208864,-0.00953609,-0.48818242,1.15609404,-0.24732710,-0.00413406,0.28704123,-0.43870346,76.62622125,86.69725501,0.34812109,0.13728943,-1.77893266,-0.41429800,-1.15918696,-0.62101238
15_9-F-14,3299.91724900,-0.06876196,0.78884321,-1.38918962,1.39442864,0.91833971,1.61492597,0.30077360,-0.35892829,-1.21484753,-0.90547033,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.39886853,1.02771779,0.50311080,-0.00413406,-0.59996405,-0.57770749,85.54694027,90.95196008,0.21880122,0.09095349,-1.64369792,-0.78599715,-1.08373917,-0.72720150
15_9-F-14,3300.06964900,-0.02043227,0.79820018,-1.42988733,1.34130694,0.91918452,1.63767348,0.35265299,-0.35926109,-1.09745886,-0.90578295,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.36219388,0.90113733,1.08344781,-0.00413406,-1.14185881,-0.57770749,78.31901367,91.08209886,0.31714751,0.08956606,-1.71906797,-0.47584975,-1.08133242,-0.73023348
15_9-F-14,3300.22204900,0.03481916,0.78549938,-1.15697409,1.28818332,0.92068315,1.42424409,0.41280328,-0.35936442,-0.99397357,-0.91357416,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.33726481,0.73943018,1.39576371,-0.00413406,-1.35516086,-0.57770749,76.60615884,91.86618318,0.31588028,0.08179998,-1.61309893,-0.37484822,-1.07390211,-0.75324620
15_9-F-14,3300.37444900,0.03212342,0.76080480,-1.19527761,1.06523031,0.93407775,1.28924205,0.40979572,-0.35887052,-0.71131734,-0.93051229,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.33133626,0.59236056,1.51484544,-0.00413406,-1.85113517,-0.57770749,70.79862108,92.97129819,0.30291981,0.07131000,-1.30504018,-0.11759450,-1.07027988,-0.79074469
15_9-F-14,3300.52684900,0.01684741,0.75746538,-0.90800079,0.84066725,0.92862978,1.31659760,0.39325437,-0.35773362,-0.55002638,-0.95166453,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.33615730,0.43730288,1.58727001,-0.00413406,-2.24614135,-0.57770749,64.85477291,94.30702716,0.30608344,0.05847175,-1.14994993,0.04989717,-1.06626915,-0.83705991
15_9-F-14,3300.67924900,0.06713839,0.74301979,-0.72605887,0.49778647,0.93248745,1.33624441,0.44738953,-0.35691327,-0.16597658,-0.99844972,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.33501608,0.30467524,1.51414825,-0.00413406,-2.43305453,-0.27241731,40.86600672,96.35813853,0.24392736,0.03886735,-0.64407420,0.31212104,-1.07462974,-0.92226971
15_9-F-14,3300.83164900,0.12619059,0.74397864,-0.49863101,0.10741624,0.93883780,1.21105969,0.51054716,-0.35577758,0.05365465,-1.03188009,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.34253342,0.16534888,1.54601200,1.25297446,-2.44256424,-0.27241731,23.73462400,98.81549550,0.17440490,0.01360133,-0.28817895,0.39548826,-1.05853869,-1.00522149
15_9-F-14,3300.98404900,0.24215790,0.72969008,-0.15389891,-0.31595307,0.95572946,1.09090006,0.63535885,-0.35516486,0.43557537,-1.05101307,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.35988509,0.02164028,1.52767759,1.25297446,-2.33583119,-0.27241731,75.07440193,99.20245126,0.15013185,0.00971418,0.14131695,0.72983379,-1.07005286,-1.03197327
15_9-F-14,3301.13644900,0.32560586,0.71965702,-0.24247604,-0.67734835,0.93724359,1.00201860,0.72558407,-0.35510367,0.57655486,-1.06666443,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.38489935,-0.10083366,1.45476532,1.25297446,-1.91707230,-0.27241731,69.26537371,99.20773056,0.26372172,0.00980175,0.05966028,1.09344944,-1.08587586,-1.04745299
15_9-F-14,3301.28884900,0.42046839,0.72112798,-0.02223022,-0.86488626,0.95658843,1.01576978,0.82783929,-0.35555018,0.73541404,-1.07874623,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.41431044,-0.23351630,1.18501185,1.25297446,-1.34396362,-0.27241731,78.00931773,99.45024197,0.21628479,0.00726720,0.31149584,1.15933223,-1.09298995,-1.06450251
15_9-F-14,3301.44124900,0.33488311,0.69407035,0.27222865,-0.97917985,0.95001766,1.00158940,0.73535852,-0.35203858,0.90537764,-1.07634190,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.45690746,-0.33221576,0.48807537,-1.68027875,-0.45674913,-0.27241731,88.96091533,99.27791740,0.12207198,0.00912539,0.66611657,1.14463872,-1.09422767,-1.05845613
15_9-F-14,3301.59364900,0.34692928,0.67340641,0.02804339,-0.91961800,0.95669056,0.92019601,0.74889232,-0.35349558,0.82361235,-1.06502205,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.48471994,-0.39589538,0.17444090,-0.42317023,0.22649534,-0.27241731,87.21661778,99.09216838,0.12973543,0.01103578,0.56933091,1.07789379,-1.08665217,-1.04339193
15_9-F-14,3301.74604900,0.27011146,0.64451136,-0.01265451,-0.97434973,0.95139188,0.87866008,0.66543400,-0.35098276,0.82720112,-1.06044624,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.47601654,-0.44403566,-0.58425219,0.83393829,0.54192077,-0.27241731,81.39351486,99.11566081,0.19878333,0.01073529,0.43758579,1.21681645,-1.08148740,-1.03940507
15_9-F-14,3301.89844900,0.34153757,0.66718774,0.22195504,-0.53488195,0.96878457,0.98769048,0.74287719,-0.35521346,0.54031241,-1.04393268,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.44359662,-0.51391699,0.19454238,3.76719150,0.32965490,-0.27241731,63.44205471,98.67674991,0.31939791,0.01524221,-0.08570750,1.16633232,-1.07380741,-1.01405795
15_9-F-14,3302.05084900,0.40314608,0.63231397,0.09986241,-0.49383266,0.96485751,1.05354297,0.80904238,-0.35673215,0.54688491,-1.03192364,,3.00000000,-0.24714276,-0.02988739,-0.17656304,0.32471280,-0.08208864,-0.00953609,-0.43987553,-0.60508455,0.32888685,3.76719150,-0.15984309,-0.27241731,61.80833199,98.94550686,0.34627485,0.01223287,-0.13181378,1.22558361,-1.05590006,-1.00794721
