Well,Depth,GR,VSH,RT,RD,NPHI,RHOB,DT,PHIF,SW,KLOGH,Equinor facies,Lithology_0,Lithology_1,Lithology_2,Lithology_3,Lithology_4
15_9-F-12,3181.35,2.655997513,2.879275077,-0.047380103,0.102727065,-0.146994226,0.534365219,-0.358098335,-0.302464606,-0.123700226,-0.531201806,0,0,0,0,1,0
15_9-F-12,3181.5024,2.531076334,2.728078675,0.153024373,0.15810331,-0.045275444,0.349994382,-0.09069569,-0.150238112,-0.288814964,-0.531195945,0,0,0,0,1,0
15_9-F-12,3181.6548,2.533308514,2.730918112,0.338747564,0.284226994,-0.023282253,0.195002375,0.14420225,-0.041504902,-0.409899106,-0.531194643,0,0,0,0,1,0
15_9-F-12,3181.8072,2.53554585,2.733757479,0.483814378,0.391433587,-0.004038486,0.041024702,0.352295379,0.067228506,-0.497003065,-0.53119321,0,0,0,0,1,0
15_9-F-12,3181.9596,2.53777803,2.735886933,0.602866909,0.484666591,0.017954705,-0.113967407,0.523192608,0.177938486,-0.564006147,-0.531191647,0,0,0,0,1,0
15_9-F-12,3182.112,2.449993756,2.630120819,0.62182386,0.496737821,0.017954705,-0.20007249,0.713662927,0.235270542,-0.581235511,-0.531183963,0,0,0,0,1,0
15_9-F-12,3182.2644,2.329739463,2.483893238,0.608909088,0.481860424,0.009707533,-0.261868392,0.756560958,0.274810089,-0.583149933,-0.531169116,0,0,0,0,1,0
15_9-F-12,3182.4168,2.209485175,2.338375711,0.595738991,0.466669942,0.001460087,-0.32366176,0.777792475,0.314349439,-0.585064259,-0.531145542,0,0,0,0,1,0
15_9-F-12,3182.5692,2.02479741,2.11477575,0.607546485,0.477859653,-0.026031677,-0.371273084,0.622599745,0.336095883,-0.596550501,-0.531084068,0,0,0,0,1,0
15_9-F-12,3182.7216,1.762645599,1.797476345,0.647791261,0.519262654,-0.083763802,-0.401663817,0.333113231,0.342026785,-0.6185658,-0.530891831,0,0,0,0,1,0
15_9-F-12,3182.874,1.500487983,1.480177152,0.685742244,0.558405221,-0.141495653,-0.433066555,0.262083437,0.345980918,-0.638666725,-0.530404207,0,0,0,0,1,0
15_9-F-12,3183.0264,1.218423503,1.138743416,0.736291421,0.604735848,-0.177234863,-0.474601089,0.215866343,0.361796658,-0.664032225,-0.528991868,0,0,0,0,1,0
15_9-F-12,3183.1788,0.841343497,0.6816055,0.844772612,0.688250424,-0.119502462,-0.566785292,0.37772806,0.440875158,-0.715241724,-0.522159658,0,0,0,0,1,0
15_9-F-12,3183.3312,0.464257691,0.225177355,0.938035866,0.763036871,-0.061770612,-0.659983931,0.49247739,0.519954054,-0.756879353,-0.494276509,0,0,0,0,1,0
15_9-F-12,3183.4836,0.087177684,-0.23125079,1.019828645,0.830750753,-0.004038486,-0.752168134,0.473482436,0.599032555,-0.79229522,-0.380480703,0,0,0,0,1,0
15_9-F-12,3183.636,-0.020553013,-0.361861715,1.033960316,0.87399122,-0.037028272,-0.762297601,0.559754224,0.597055587,-0.797559796,-0.311084251,0,0,0,0,1,0
15_9-F-12,3183.7884,-0.09579649,-0.452721439,1.040510371,0.912616978,-0.078265505,-0.762297601,0.588290137,0.583216815,-0.79947417,-0.247205844,0,0,0,0,1,0
15_9-F-12,3183.9408,-0.171039972,-0.544290933,1.046996637,0.949266421,-0.119502462,-0.762297601,0.635733998,0.571355208,-0.801388544,-0.164790694,0,0,0,0,1,0
15_9-F-12,3184.0932,-0.123053288,-0.486083994,1.065321674,1.007895497,-0.130499333,-0.668086958,0.545436159,0.506115282,-0.80090995,-0.240477307,0,0,0,0,1,0
15_9-F-12,3184.2456,0.003214903,-0.33346798,1.090411216,1.075721806,-0.122251611,-0.51309495,0.354908581,0.405289744,-0.798995576,-0.361816702,0,0,0,0,1,0
15_9-F-12,3184.398,0.129483302,-0.180142266,1.114590484,1.137678647,-0.111255016,-0.359117278,0.232594971,0.304464404,-0.796123968,-0.432514018,0,0,0,0,1,0
15_9-F-12,3184.5504,0.300463657,0.027131479,1.090483697,1.16269925,-0.100258695,-0.245659805,0.022639666,0.231316608,-0.781287571,-0.480809533,0,0,0,0,1,0
15_9-F-12,3184.7028,0.561927883,0.343720901,0.953205275,1.119795086,-0.081014653,-0.214254636,0.107713324,0.215500868,-0.734864007,-0.511500431,0,0,0,0,1,0
15_9-F-12,3184.8552,0.8233977,0.66031011,0.780084278,1.074158076,-0.064519485,-0.183863904,0.270700481,0.201662096,-0.671211127,-0.523502187,0,0,0,0,1,0
15_9-F-12,3185.0076,1.063241483,0.950635465,0.578952063,1.033783669,-0.045275444,-0.160566625,0.290085267,0.191777456,-0.5893716,-0.527937693,0,0,0,0,1,0
15_9-F-12,3185.16,0.891105697,0.741941894,0.883578381,1.142174835,0.034449873,-0.284153565,0.381221124,0.296556731,-0.714284489,-0.524578373,0,0,0,0,1,0
15_9-F-12,3185.3124,0.718969912,0.533248536,1.091821271,1.236302032,0.111425765,-0.407742936,0.546417348,0.401336007,-0.788945114,-0.517769997,0,0,0,0,1,0
15_9-F-12,3185.4648,0.54683412,0.325264949,1.250228732,1.319485929,0.188401933,-0.531329876,0.640453829,0.506115282,-0.840633158,-0.503970778,3,0,0,0,1,0
15_9-F-12,3185.6172,0.476161426,0.239374258,1.295852313,1.342856122,0.314863055,-0.654919248,0.756315379,0.62473333,-0.860255537,-0.492140288,3,0,0,0,1,0
15_9-F-12,3185.7696,0.43596393,0.191104817,1.313419384,1.349890181,0.457818519,-0.778506087,0.841937439,0.74928228,-0.872220326,-0.480698958,3,0,0,0,1,0
15_9-F-12,3185.922,0.395760842,0.142125888,1.330535488,1.356855218,0.59802511,-0.902095458,0.721601622,0.871854064,-0.883228023,-0.465906778,3,0,0,0,1,0
15_9-F-12,3186.0744,0.349019673,0.085338419,1.363676707,1.369599618,0.650258938,-0.919316049,0.730464245,0.899532004,-0.892321298,-0.452175936,3,0,0,0,1,0
15_9-F-12,3186.2268,0.295424803,0.020742905,1.411301724,1.388094874,0.614520278,-0.827131846,0.72839946,0.826383813,-0.899500152,-0.441953538,3,0,0,0,1,0
15_9-F-12,3186.3792,0.241824342,-0.044562451,1.45574748,1.406124665,0.57603192,-0.733933208,0.639934049,0.753236214,-0.905721867,-0.430408802,3,0,0,0,1,0
15_9-F-12,3186.5316,0.165571842,-0.136841929,1.500793747,1.426036292,0.548540431,-0.674166077,0.557863425,0.703812226,-0.91337941,-0.405057412,3,0,0,0,1,0
15_9-F-12,3186.684,0.002713296,-0.33346798,1.554981845,1.45399536,0.556788153,-0.735959547,0.356755327,0.74928228,-0.927737213,-0.297413183,3,0,0,0,1,0
15_9-F-12,3186.8364,-0.160145255,-0.530803943,1.605091072,1.480904202,0.567784473,-0.797753017,0.29061935,0.792775761,-0.941137782,-0.09791635,3,0,0,0,1,0
15_9-F-12,3186.9888,-0.323009392,-0.728139977,1.651692723,1.50683827,0.578781068,-0.859548918,0.327989251,0.838245815,-0.953102618,0.271808583,3,0,0,0,1,0
15_9-F-12,3187.1412,-0.353439336,-0.76505174,1.704575262,1.541692184,0.455069371,-0.720765396,0.40549863,0.70974293,-0.956931413,0.262345642,3,0,0,0,1,0
15_9-F-12,3187.2936,-0.37336339,-0.789186283,1.754248347,1.575667029,0.320361352,-0.565773389,0.493878144,0.567401076,-0.959802926,0.214840077,3,0,0,0,1,0
15_9-F-12,3187.446,-0.39329304,-0.813320898,1.800472611,1.608103509,0.185652784,-0.411793285,0.494498123,0.425059419,-0.9617173,0.170177979,3,0,0,0,1,0
15_9-F-12,3187.5984,-0.428750543,-0.856621235,1.857640021,1.648023832,0.111425765,-0.437119334,0.429098868,0.421105484,-0.97176781,0.260381448,3,0,0,0,1,0
15_9-F-12,3187.7508,-0.472729971,-0.909859425,1.917247171,1.690421099,0.070188533,-0.560708604,0.294473623,0.492276312,-0.984689785,0.456408783,3,0,0,0,1,0
15_9-F-12,3187.9032,-0.516709405,-0.963097545,1.971955083,1.730448561,0.028951575,-0.684295545,0.388250222,0.561470173,-0.996654621,0.700982091,3,0,0,0,1,0
15_9-F-12,3188.0556,-0.542760018,-0.994330575,2.021108053,1.77131598,0.001460087,-0.773441403,0.35548562,0.614848295,-1.00622649,0.887554743,3,0,0,0,1,0
15_9-F-12,3188.208,-0.537608508,-0.987942001,2.064599275,1.814830529,0.001460087,-0.804844141,0.40441613,0.634617969,-1.013405392,0.889333803,3,0,0,0,1,0
15_9-F-12,3188.3604,-0.532456991,-0.981553426,2.105423662,1.855853187,0.004209236,-0.835234873,0.429777218,0.656364809,-1.019627107,0.891118099,3,0,0,0,1,0
15_9-F-12,3188.5128,-0.525034062,-0.973035256,2.145025163,1.896048468,0.009707533,-0.863599267,0.404748701,0.676134088,-1.025848821,0.880883837,3,0,0,0,1,0
15_9-F-12,3188.6652,-0.492907627,-0.93399404,2.194000692,1.948380539,0.059191937,-0.863599267,0.363481573,0.691950223,-1.03254913,0.746952644,3,0,0,0,1,0
15_9-F-12,3188.8176,-0.460786782,-0.894952681,2.239620194,1.997149234,0.111425765,-0.863599267,0.240937815,0.705788798,-1.038770844,0.625723567,3,0,0,0,1,0
15_9-F-12,3188.97,-0.428660347,-0.855911393,2.282314436,2.042808495,0.163659593,-0.863599267,0.299164817,0.721604933,-1.044514014,0.51599309,3,0,0,0,1,0
15_9-F-12,3189.1224,-0.441375619,-0.871527979,2.296963555,2.009583234,0.210395124,-0.863599267,0.300895934,0.735443507,-1.046906933,0.577905116,3,0,0,0,1,0
15_9-F-12,3189.2748,-0.46508161,-0.900631485,2.305039343,1.953764795,0.257130654,-0.863599267,0.296248792,0.747304917,-1.048342713,0.689587625,3,0,0,0,1,0
15_9-F-12,3189.4272,-0.488793192,-0.929025148,2.313018453,1.893227286,0.301117035,-0.863599267,0.131702296,0.761143689,-1.049778541,0.812516098,3,0,0,0,1,0
15_9-F-12,3189.5796,-0.493296464,-0.934703881,2.322040715,2.088000917,0.279123845,-0.879807854,-0.023418856,0.765097624,-1.051214274,0.839401792,3,0,0,0,1,0
15_9-F-12,3189.732,-0.48024299,-0.918377525,2.331967383,2.386657903,0.193900506,-0.910198586,-0.128714206,0.761143689,-1.052171461,0.772797602,3,0,0,0,1,0
15_9-F-12,3189.8844,-0.467183925,-0.902761009,2.341748208,2.596814279,0.108676617,-0.941601222,-0.213182188,0.757190347,-1.053128648,0.709427599,3,0,0,0,1,0
15_9-F-12,3190.0368,-0.462257847,-0.897082277,2.35494911,2.698362602,0.028951575,-0.935524535,-0.048173186,0.731489572,-1.053607241,0.658163756,3,0,0,0,1,0
15_9-F-12,3190.1892,-0.482875184,-0.921926733,2.378747698,2.585474256,-0.023282253,-0.811935264,0.209312972,0.632641002,-1.054085882,0.636634555,3,0,0,0,1,0
15_9-F-12,3190.3416,-0.503486828,-0.946771188,2.401725309,2.45141029,-0.075516356,-0.688348324,0.451687101,0.535769794,-1.053607241,0.615494869,3,0,0,0,1,0
15_9-F-12,3190.494,-0.524104057,-0.971615644,2.423936353,2.286348347,-0.127750184,-0.564758953,0.490673584,0.436921421,-1.053607241,0.594737625,3,0,0,0,1,0
15_9-F-12,3190.6464,-0.532011719,-0.981553426,2.421058933,2.235329493,-0.004038486,-0.678218857,0.329663108,0.549608368,-1.056478802,0.753888658,3,0,0,0,1,0
15_9-F-12,3190.7988,-0.539400786,-0.990071526,2.417146287,2.186848053,0.127920933,-0.801805797,0.265937709,0.670203383,-1.059828956,0.944606954,3,0,0,0,1,0
15_9-F-12,3190.9512,-0.546784262,-0.999299395,2.413210759,2.134846495,0.259879803,-0.925395168,0.348138283,0.790798398,-1.062700517,1.163627676,3,0,0,0,1,0
15_9-F-12,3191.1036,-0.544247957,-0.9964601,2.423916131,2.402819006,0.276374971,-0.943627663,0.262820158,0.806614336,-1.064136297,1.176076149,3,0,0,0,1,0
15_9-F-12,3191.256,-0.537033585,-0.987232159,2.441143183,2.685353286,0.240636036,-0.91323693,0.21036685,0.776959626,-1.065572125,1.085654781,3,0,0,0,1,0
15_9-F-12,3191.4084,-0.529813616,-0.97871406,2.457936041,2.88744938,0.204896826,-0.881834193,0.189034006,0.745328345,-1.066529312,1.000023527,3,0,0,0,1,0
15_9-F-12,3191.5608,-0.522396277,-0.969486119,2.468882426,3.014212557,0.185652784,-0.863599267,0.352309697,0.727535637,-1.067007858,0.935863983,3,0,0,0,1,0
15_9-F-12,3191.7132,-0.514663418,-0.960258179,2.471514825,3.080035333,0.193900506,-0.863599267,0.494252559,0.72951221,-1.067486499,0.899198257,3,0,0,0,1,0
15_9-F-12,3191.8656,-0.506936149,-0.951030167,2.474136861,3.140316973,0.202147952,-0.863599267,0.56077945,0.731489572,-1.067486499,0.863449575,3,0,0,0,1,0
15_9-F-12,3192.018,-0.500014933,-0.942512068,2.475224126,3.177205889,0.207645975,-0.863599267,0.592302981,0.733466342,-1.067965044,0.832284131,3,0,0,0,1,0
15_9-F-12,3192.1704,-0.499158138,-0.941802226,2.464834044,3.062965726,0.210395124,-0.863599267,0.355514257,0.735443507,-1.066529312,0.829067205,3,0,0,0,1,0
15_9-F-12,3192.3228,-0.498295864,-0.940382614,2.454279308,2.926988652,0.213144273,-0.863599267,0.659448769,0.735443507,-1.065572125,0.82585679,3,0,0,0,1,0
15_9-F-12,3192.4752,-0.497439175,-0.939672701,2.443554615,2.759012997,0.215893421,-0.863599267,0.753731926,0.735443507,-1.064614938,0.822652744,3,0,0,0,1,0
15_9-F-12,3192.6276,-0.463210317,-0.897792118,2.433210531,2.726411764,0.213144273,-0.837261213,0.728630705,0.7176508,-1.062700517,0.648850183,3,0,0,0,1,0
15_9-F-12,3192.78,-0.422494334,-0.848813048,2.422813004,2.725078252,0.213144273,-0.80687048,0.623537978,0.697880928,-1.060786143,0.470716193,3,0,0,0,1,0
15_9-F-12,3192.9324,-0.381778249,-0.799124137,2.412250525,2.723742317,0.210395124,-0.776479747,0.400230382,0.676134088,-1.058393176,0.319472341,3,0,0,0,1,0
15_9-F-12,3193.0848,-0.376914197,-0.793445333,2.399572897,2.723148913,0.196649654,-0.762297601,0.014455408,0.664272679,-1.056478802,0.294888935,3,0,0,0,1,0
15_9-F-12,3193.2372,-0.400620182,-0.822548909,2.385064123,2.723148913,0.174656464,-0.762297601,0.104291823,0.656364809,-1.055043069,0.361681678,3,0,0,0,1,0
15_9-F-12,3193.3896,-0.424326066,-0.850942502,2.370232245,2.723148913,0.152663273,-0.762297601,0.59104648,0.650434104,-1.053128648,0.433874549,3,0,0,0,1,0
15_9-F-12,3193.542,-0.439177516,-0.868688613,2.354763738,2.723148913,0.103178594,-0.72785652,0.299871805,0.612871327,-1.050257087,0.451695873,3,0,0,0,1,0
15_9-F-12,3193.6944,-0.430762663,-0.85875076,2.338122221,2.723148913,-0.012285932,-0.604267149,-0.043958816,0.498207215,-1.044514014,0.325016986,3,0,0,0,1,0
15_9-F-12,3193.8468,-0.422342111,-0.848813048,2.321054296,2.723148913,-0.127750184,-0.481692213,-0.124816993,0.381566332,-1.038292299,0.214664476,3,0,0,0,1,0
15_9-F-12,3193.9992,-0.413927257,-0.838165353,2.303537461,2.723148913,-0.245963584,-0.358105273,0.408024824,0.264925054,-1.032070536,0.118534756,3,0,0,0,1,0
15_9-F-12,3194.1516,-0.426868069,-0.853781939,2.306333949,2.723148913,-0.25421103,-0.357090938,0.028009226,0.262948285,-1.03254913,0.147206374,3,0,0,0,1,0
15_9-F-12,3194.304,-0.439927133,-0.870108225,2.309226333,2.723148913,-0.259709053,-0.357090938,-0.283402587,0.260971317,-1.033027771,0.177820607,3,0,0,0,1,0
15_9-F-12,3194.4564,-0.452980607,-0.88572474,2.312106279,2.723148913,-0.267956775,-0.357090938,-0.587669671,0.25899435,-1.033027771,0.209816111,3,0,0,0,1,0
15_9-F-12,3194.6088,-0.481736628,-0.920506978,2.291519702,2.723148913,-0.545620808,-0.158540285,-0.743093661,0.045481666,-1.022498715,0.141960384,3,0,0,0,1,0
15_9-F-12,3194.7612,-0.516782614,-0.963097545,2.260326368,2.723148913,-0.927752496,0.119026759,1.432586693,-0.251063453,-1.00622649,0.0469134,3,0,0,0,1,0
15_9-F-12,3194.9136,-0.551828594,-1.004978128,2.227600043,2.723148913,-1.312633334,0.396593702,1.307603734,-0.547608571,-0.986604207,-0.034713556,3,0,0,0,1,0
15_9-F-12,3195.066,-0.5918571,-1.053957269,2.201768119,2.723148913,-1.626036302,0.688342892,0.129493244,-0.832291688,-0.966503282,-0.092640154,3,0,0,0,1,0
15_9-F-12,3195.2184,-0.638412286,-1.110034755,2.186421238,2.723148913,-1.845968209,0.997312674,0.063747112,-1.101159262,-0.946402357,-0.129263032,3,0,0,0,1,0
15_9-F-12,3195.3708,-0.684967471,-1.166822012,2.17071238,2.723148913,-2.068649266,1.306284785,-0.110614559,-1.372003804,-0.923429872,-0.162828208,3,0,0,0,1,0
15_9-F-12,3195.5232,-0.709817502,-1.19663543,2.153408532,2.723148913,-2.18961154,1.473432701,-1.469437438,-1.520276561,-0.907157695,-0.180521787,3,0,0,0,1,0
15_9-F-12,3195.6756,-0.61378758,-1.080221337,2.128647617,2.723148913,-1.752497149,0.856505142,-1.401959093,-0.980564445,-0.944009342,-0.118734963,3,0,0,0,1,0
15_9-F-12,3195.828,-0.517757657,-0.963807316,2.102930667,2.723148913,-1.318131632,0.23856335,-0.696545078,-0.442829296,-0.97176781,-0.046062153,3,0,0,0,1,0
15_9-F-12,3195.9804,-0.421722144,-0.848103207,2.076180728,2.723148913,-0.881016966,-0.379378543,0.230387031,0.09688282,-0.992825922,0.039414338,3,0,0,0,1,0
15_9-F-12,3196.1328,-0.252787776,-0.642958986,2.059862095,2.723148913,-0.617098677,-0.512082946,0.045199263,0.260971317,-0.996176076,-0.164808024,3,0,0,0,1,0
15_9-F-12,3196.2852,-0.073093712,-0.425747387,2.044864385,2.723148913,-0.375173579,-0.573876416,0.009952519,0.371681297,-0.996654621,-0.316045934,3,0,0,0,1,0
15_9-F-12,3196.4376,0.106600137,-0.207826018,2.029521114,2.723148913,-0.135997355,-0.635669886,0.273905041,0.482391673,-0.997611808,-0.404858272,3,0,0,0,1,0
15_9-F-12,3196.59,0.213248709,-0.078634918,2.015621492,2.723148913,-0.012285932,-0.660995936,0.050641497,0.535769794,-0.996654621,-0.440202175,3,0,0,0,1,0
15_9-F-12,3196.7424,0.269250131,-0.011199967,2.002701285,2.723148913,0.031700724,-0.660995936,0.187027591,0.547631401,-0.994740295,-0.455689458,3,0,0,0,1,0
15_9-F-12,3196.8948,0.325257353,0.056944897,1.989525707,2.723148913,0.072937957,-0.660995936,0.448555231,0.559493403,-0.992825922,-0.468541175,3,0,0,0,1,0
15_9-F-12,3197.0472,0.347740183,0.083918949,1.980639611,2.723148913,0.092181724,-0.651878473,0.400518902,0.559493403,-0.991390093,-0.473394364,3,0,0,0,1,0
15_9-F-12,3197.1996,0.295514892,0.020742905,1.981811758,2.723148913,0.053693915,-0.620475735,0.183823047,0.527861726,-0.990432906,-0.463667407,3,0,0,0,1,0
15_9-F-12,3197.352,0.243289816,-0.042432997,1.982981675,2.723148913,0.017954705,-0.590085003,-0.020344246,0.496230247,-0.989954313,-0.452303831,3,0,0,0,1,0
15_9-F-12,3197.5044,0.191509798,-0.104899057,1.98446636,2.723148913,-0.017783955,-0.55969427,0.387110448,0.466575933,-0.989475767,-0.439094081,3,0,0,0,1,0
15_9-F-12,3197.6568,0.154575645,-0.149619007,1.996485917,2.723148913,-0.017783955,-0.55969427,0.179998508,0.466575933,-0.991390093,-0.426221402,3,0,0,0,1,0
15_9-F-12,3197.8092,0.117635895,-0.194339027,2.008292351,2.723148913,-0.015034806,-0.55969427,0.288757188,0.466575933,-0.993783108,-0.411549824,3,0,0,0,1,0
15_9-F-12,3197.9616,0.080701741,-0.239059048,2.019893356,2.723148913,-0.015034806,-0.55969427,0.439014257,0.466575933,-0.995697434,-0.39482785,3,0,0,0,1,0
15_9-F-12,3198.114,0.072940717,-0.248996901,2.02477306,2.723148913,0.042697044,-0.606293488,0.404084655,0.514022954,-0.998568995,-0.384631894,3,0,0,0,1,0
15_9-F-12,3198.2664,0.074997881,-0.246157464,2.02742205,2.723148913,0.122422636,-0.668086958,0.318924018,0.57926288,-1.001440604,-0.376758407,3,0,0,0,1,0
15_9-F-12,3198.4188,0.07706085,-0.244027939,2.030060546,2.723148913,0.202147952,-0.729880428,-0.040797213,0.642526037,-1.004312164,-0.36846176,3,0,0,0,1,0
15_9-F-12,3198.5712,0.079602639,-0.240478802,2.034151061,2.723148913,0.193900506,-0.718739057,-0.043092147,0.632641002,-1.004312164,-0.371240333,3,0,0,0,1,0
15_9-F-12,3198.7236,0.082696986,-0.236929594,2.039870555,2.723148913,0.092181724,-0.626554854,0.240462088,0.541700696,-1.001919149,-0.38596062,3,0,0,0,1,0
15_9-F-12,3198.876,0.085791332,-0.233380315,2.04554135,2.723148913,-0.012285932,-0.533356216,0.232277815,0.448783226,-0.999047636,-0.399326007,3,0,0,0,1,0
15_9-F-12,3199.0284,0.081998004,-0.237639365,2.051392272,2.723148913,-0.100258695,-0.464471723,0.093452519,0.377612397,-0.997133263,-0.406216819,3,0,0,0,1,0
15_9-F-12,3199.1808,0.048158197,-0.278810248,2.058178704,2.723148913,-0.122251611,-0.494862456,-0.009332052,0.393427939,-0.999047636,-0.388363837,3,0,0,0,1,0
15_9-F-12,3199.3332,0.0143128,-0.319980989,2.064896634,2.723148913,-0.141495653,-0.526265193,-0.025815116,0.407266711,-1.000961962,-0.367961371,3,0,0,0,1,0
15_9-F-12,3199.4856,-0.019532812,-0.360442031,2.071547731,2.723148913,-0.160739695,-0.556655926,-0.0734616,0.423082451,-1.00239779,-0.344644618,3,0,0,0,1,0
15_9-F-12,3199.638,-0.035173333,-0.379607754,2.074376026,2.723148913,-0.207475225,-0.55969427,-0.000829526,0.411220646,-1.002876336,-0.336053359,3,0,0,0,1,0
15_9-F-12,3199.7904,-0.048914499,-0.396643953,2.076800608,2.723148913,-0.25421103,-0.55969427,0.001248466,0.397382072,-1.00239779,-0.328942957,3,0,0,0,1,0
15_9-F-12,3199.9428,-0.062661041,-0.412970238,2.079216542,2.723148913,-0.300946561,-0.55969427,0.002605182,0.3835433,-1.00239779,-0.321573508,3,0,0,0,1,0
15_9-F-12,3200.0952,-0.082951466,-0.437814694,2.085901996,2.723148913,-0.31469203,-0.55969427,0.050597444,0.381566332,-1.003354977,-0.306653821,3,0,0,0,1,0
15_9-F-12,3200.2476,-0.107170454,-0.466918271,2.095053054,2.723148913,-0.30369571,-0.55969427,-0.000151176,0.3835433,-1.005269351,-0.285861144,3,0,0,0,1,0
15_9-F-12,3200.4,-0.131394825,-0.496021705,2.104080227,2.723148913,-0.292699114,-0.55969427,-0.101853247,0.387497037,-1.006705131,-0.263142983,3,0,0,0,1,0
15_9-F-12,3200.5524,-0.164654118,-0.536482747,2.11186683,2.723148913,-0.295448263,-0.538421,-0.167729327,0.371681297,-1.007662318,-0.233915608,3,0,0,0,1,0
15_9-F-12,3200.7048,-0.215160232,-0.597529124,2.117445842,2.723148913,-0.3256889,-0.47662753,-0.218840252,0.322257111,-1.006705131,-0.191973526,3,0,0,0,1,0
15_9-F-12,3200.8572,-0.265666453,-0.65857543,2.122978557,2.723148913,-0.355929263,-0.41483406,-0.222650473,0.270855957,-1.00622649,-0.144113698,3,0,0,0,1,0
15_9-F-12,3201.0096,-0.315135599,-0.718911966,2.127920987,2.718106391,-0.3861699,-0.353038159,-0.309686493,0.221431968,-1.005269351,-0.091140277,3,0,0,0,1,0
15_9-F-12,3201.162,-0.349150207,-0.760082849,2.124731373,2.632902272,-0.419159961,-0.291244689,-0.333748154,0.172007781,-1.002876336,-0.057815012,3,0,0,0,1,0
15_9-F-12,3201.3144,-0.38316481,-0.801253591,2.121526459,2.536180082,-0.452149472,-0.229451218,-0.21891183,0.120606627,-1.000483369,-0.021966794,3,0,0,0,1,0
15_9-F-12,3201.4668,-0.417179311,-0.842424474,2.118306186,2.424331756,-0.482390109,-0.167657748,-0.051796199,0.069205474,-0.998090449,0.01659695,3,0,0,0,1,0
15_9-F-12,3201.6192,-0.417066649,-0.842424474,2.117559035,2.489578445,-0.391668472,-0.275036102,0.087317631,0.168053649,-1.00239779,0.069060979,3,0,0,0,1,0
15_9-F-12,3201.7716,-0.407445616,-0.830357167,2.117503369,2.592355619,-0.262458202,-0.430028211,0.04004666,0.308418536,-1.007662318,0.12994027,3,0,0,0,1,0
15_9-F-12,3201.924,-0.397824583,-0.81899963,2.1174477,2.682221955,-0.133248481,-0.584005883,-0.020027104,0.448783226,-1.012926846,0.19699395,3,0,0,0,1,0
15_9-F-12,3202.0764,-0.394578121,-0.814740581,2.111748685,2.679845431,-0.050774016,-0.660995936,0.090623487,0.523907989,-1.015319766,0.241122171,3,0,0,0,1,0
15_9-F-12,3202.2288,-0.39767236,-0.818289789,2.100289392,2.58476182,-0.012285932,-0.660995936,0.143162691,0.535769794,-1.013884033,0.257720415,3,0,0,0,1,0
15_9-F-12,3202.3812,-0.400761014,-0.822548909,2.088629485,2.475099886,0.026202426,-0.660995936,0.141892983,0.545654434,-1.012448205,0.274675105,3,0,0,0,1,0
15_9-F-12,3202.5336,-0.402187034,-0.823968593,2.074402478,2.359778872,0.034449873,-0.647828124,0.043106952,0.539723729,-1.010533879,0.273599325,3,0,0,0,1,0
15_9-F-12,3202.686,-0.397723103,-0.81899963,2.051268435,2.280153275,-0.067268634,-0.586032223,0.04101353,0.4685529,-1.004312164,0.210800236,3,0,0,0,1,0
15_9-F-12,3202.8384,-0.393253587,-0.813320898,2.027301863,2.190558534,-0.166237993,-0.524238753,0.065696268,0.399359039,-0.997611808,0.152902215,3,0,0,0,1,0
15_9-F-12,3202.9908,-0.388789763,-0.807642165,2.002440595,2.088136504,-0.267956775,-0.462445283,0.068712507,0.328188211,-0.990911548,0.099522108,3,0,0,0,1,0
15_9-F-12,3203.1432,-0.39868697,-0.819709472,1.99410618,2.042031357,-0.199228054,-0.545512022,0.157177918,0.405289744,-0.992825922,0.169750306,3,0,0,0,1,0
15_9-F-12,3203.2956,-0.409514069,-0.833196462,1.986788702,1.997541617,-0.116753313,-0.637696225,0.236059413,0.490299542,-0.995218841,0.257205538,3,0,0,0,1,0
15_9-F-12,3203.448,-0.42033569,-0.845973611,1.979389823,1.950104833,-0.037028272,-0.730894864,0.326472882,0.575309143,-0.997611808,0.355572155,3,0,0,0,1,0
15_9-F-12,3203.6004,-0.428102305,-0.855201623,1.980192199,1.920759614,0.048195617,-0.823079067,0.403694824,0.662295514,-1.000961962,0.457099736,3,0,0,0,1,0
15_9-F-12,3203.7528,-0.4342853,-0.86300988,1.985239259,1.901496274,0.138917254,-0.916277705,0.432143744,0.74928228,-1.005269351,0.565030727,3,0,0,0,1,0
15_9-F-12,3203.9052,-0.440468193,-0.870818067,1.990248195,1.881700352,0.229639166,-1.008461908,0.501339999,0.83626865,-1.009098051,0.68474872,3,0,0,0,1,0
15_9-F-12,3204.0576,-0.436398905,-0.865849247,1.987348507,1.898207927,0.303866184,-1.078360836,0.74830401,0.905462709,-1.011012425,0.745280348,3,0,0,0,1,0
15_9-F-12,3204.21,-0.41543777,-0.840294949,1.971216457,1.969951557,0.350601715,-1.108749138,0.693455539,0.93907076,-1.009576692,0.692721721,3,0,0,0,1,0
15_9-F-12,3204.3624,-0.394476641,-0.814740581,1.954683959,2.035160396,0.39733752,-1.139139871,0.688388832,0.972679602,-1.008140864,0.642327375,3,0,0,0,1,0
15_9-F-12,3204.5148,-0.373385969,-0.789186283,1.938867483,2.086624572,0.441323901,-1.161427576,0.563897001,1.000356949,-1.006705131,0.585969376,3,0,0,0,1,0
